       1     146              46              38      38      52     125       1      30   61.17  414.00     .64    -.77    1.26     .10     .16   -1.30     .00    -.64    -.32    -.56    -.24
       4     455      17      35      29      34      28      40     134       1      28   41.67  538.00     .72    1.01     .19     .00     .05     .97     .69     .47     .17     .47     .72
       4     455      12       9      13       9      14      10     124       0      28   41.67  538.00     .72    1.01     .19     .00     .05     .97     .69     .47     .17     .47     .72
       4     455      22      44      44      28      22      44     132       1      28   41.67  538.00     .72    1.01     .19     .00     .05     .97     .69     .47     .17     .47     .72
       4     455      12      22      18      26      10      22     132       0      28   41.67  538.00     .72    1.01     .19     .00     .05     .97     .69     .47     .17     .47     .72
       4     455      13      30      25      25      24      34     134       0      28   41.67  538.00     .72    1.01     .19     .00     .05     .97     .69     .47     .17     .47     .72
       5     175      23      39      35      44      50      32     139       0      27   62.48  542.00     .77    -.85     .06    -.46    -.13   -1.90    -.61   -1.00    -.38   -1.20   -1.10
       5     175      25      43      42      43      44      50     133       0      27   62.48  542.00     .77    -.85     .06    -.46    -.13   -1.90    -.61   -1.00    -.38   -1.20   -1.10
       5     175      27      51      51      38      42      46     127       0      27   62.48  542.00     .77    -.85     .06    -.46    -.13   -1.90    -.61   -1.00    -.38   -1.20   -1.10
       5     175      25      46      39      46      52      34     130       0      27   62.48  542.00     .77    -.85     .06    -.46    -.13   -1.90    -.61   -1.00    -.38   -1.20   -1.10
       5     175      23      44      41      37      48      40     124       1      27   62.48  542.00     .77    -.85     .06    -.46    -.13   -1.90    -.61   -1.00    -.38   -1.20   -1.10
       5     175      26      45      46      38      52      48     132       1      27   62.48  542.00     .77    -.85     .06    -.46    -.13   -1.90    -.61   -1.00    -.38   -1.20   -1.10
       5     175      26      45      45      43      54      44     134       1      27   62.48  542.00     .77    -.85     .06    -.46    -.13   -1.90    -.61   -1.00    -.38   -1.20   -1.10
       5     175      20      38      27      41      46      32     131       0      27   62.48  542.00     .77    -.85     .06    -.46    -.13   -1.90    -.61   -1.00    -.38   -1.20   -1.10
       5     175      21      46      41      38      52      40     140       0      27   62.48  542.00     .77    -.85     .06    -.46    -.13   -1.90    -.61   -1.00    -.38   -1.20   -1.10
       5     175      19      25      26      25      36      46     133       1      27   62.48  542.00     .77    -.85     .06    -.46    -.13   -1.90    -.61   -1.00    -.38   -1.20   -1.10
       5     175      30      47      65      41      54      48     128       0      27   62.48  542.00     .77    -.85     .06    -.46    -.13   -1.90    -.61   -1.00    -.38   -1.20   -1.10
       5     374      20      31      27      40      48      34     129       0      26   56.23  542.00     .77    -.85     .06    -.46    -.13   -1.90    -.61   -1.00    -.38   -1.20   -1.10
       5     374      24      40      37      36      26      30     128       0      26   56.23  542.00     .77    -.85     .06    -.46    -.13   -1.90    -.61   -1.00    -.38   -1.20   -1.10
       5     374      21      34      29      39      48      40     131       1      26   56.23  542.00     .77    -.85     .06    -.46    -.13   -1.90    -.61   -1.00    -.38   -1.20   -1.10
       5     374      21      45      45      42      56      44     131       0      26   56.23  542.00     .77    -.85     .06    -.46    -.13   -1.90    -.61   -1.00    -.38   -1.20   -1.10
       5     374      22      36      33      40      44      42     135       1      26   56.23  542.00     .77    -.85     .06    -.46    -.13   -1.90    -.61   -1.00    -.38   -1.20   -1.10
       5     374      16      20      22      29      36      36     125       1      26   56.23  542.00     .77    -.85     .06    -.46    -.13   -1.90    -.61   -1.00    -.38   -1.20   -1.10
       5     374      23      39      36      40      46      42     127       1      26   56.23  542.00     .77    -.85     .06    -.46    -.13   -1.90    -.61   -1.00    -.38   -1.20   -1.10
       5     374      27      49      50      43      56      36     134       0      26   56.23  542.00     .77    -.85     .06    -.46    -.13   -1.90    -.61   -1.00    -.38   -1.20   -1.10
       5     471      21      39      36      39      52      46     131       1      28   55.48  542.00     .77    -.85     .06    -.46    -.13   -1.90    -.61   -1.00    -.38   -1.20   -1.10
       5     471      12      19      19      11      16      30     128       1      28   55.48  542.00     .77    -.85     .06    -.46    -.13   -1.90    -.61   -1.00    -.38   -1.20   -1.10
       5     471      17      29      23      30      20      18     138       0      28   55.48  542.00     .77    -.85     .06    -.46    -.13   -1.90    -.61   -1.00    -.38   -1.20   -1.10
       5     471       7       8              11      14             126       0      28   55.48  542.00     .77    -.85     .06    -.46    -.13   -1.90    -.61   -1.00    -.38   -1.20   -1.10
       5     471      19      35      26      41      54      32     127       0      28   55.48  542.00     .77    -.85     .06    -.46    -.13   -1.90    -.61   -1.00    -.38   -1.20   -1.10
       5     471      28      51      65      42      54      48     132       1      28   55.48  542.00     .77    -.85     .06    -.46    -.13   -1.90    -.61   -1.00    -.38   -1.20   -1.10
       5     471      22      44      33      37      40      34     133       0      28   55.48  542.00     .77    -.85     .06    -.46    -.13   -1.90    -.61   -1.00    -.38   -1.20   -1.10
       5     471      20      25      27      37      54      34     128       0      28   55.48  542.00     .77    -.85     .06    -.46    -.13   -1.90    -.61   -1.00    -.38   -1.20   -1.10
       6     177      19      36      32      30      50      38     139       1      27   62.19  394.00     .38   -1.00     .94     .23    -.30     .38     .99     .72     .60    1.69     .65
       6     177      21      28      26      25      36      32     125       1      27   62.19  394.00     .38   -1.00     .94     .23    -.30     .38     .99     .72     .60    1.69     .65
       6     177      26      42      44      32      48      44     136       1      27   62.19  394.00     .38   -1.00     .94     .23    -.30     .38     .99     .72     .60    1.69     .65
       6     177      16      28      22      23      22      28     126       1      27   62.19  394.00     .38   -1.00     .94     .23    -.30     .38     .99     .72     .60    1.69     .65
       6     177      30      50      65      44      56      34     138       0      27   62.19  394.00     .38   -1.00     .94     .23    -.30     .38     .99     .72     .60    1.69     .65
       6     177      28      46      51      40      56      46     128       0      27   62.19  394.00     .38   -1.00     .94     .23    -.30     .38     .99     .72     .60    1.69     .65
       6     177      28      44      65      40      48      50     129       1      27   62.19  394.00     .38   -1.00     .94     .23    -.30     .38     .99     .72     .60    1.69     .65
       6     177      29      45      46      36      38      36     131       1      27   62.19  394.00     .38   -1.00     .94     .23    -.30     .38     .99     .72     .60    1.69     .65
       6     177      27      45      50      33      32      48     131       0      27   62.19  394.00     .38   -1.00     .94     .23    -.30     .38     .99     .72     .60    1.69     .65
       6     177      21      37      29      33      32      26     129       0      27   62.19  394.00     .38   -1.00     .94     .23    -.30     .38     .99     .72     .60    1.69     .65
       6     177      26      51      65      47      58      54     133       1      27   62.19  394.00     .38   -1.00     .94     .23    -.30     .38     .99     .72     .60    1.69     .65
       6     450      26      41      44      34      50      52     124       1      26   60.81  394.00     .38   -1.00     .94     .23    -.30     .38     .99     .72     .60    1.69     .65
       6     450      12      18      19      11      24      38     129       1      26   60.81  394.00     .38   -1.00     .94     .23    -.30     .38     .99     .72     .60    1.69     .65
       6     450      25      45      39      45      52      34     131       0      26   60.81  394.00     .38   -1.00     .94     .23    -.30     .38     .99     .72     .60    1.69     .65
       6     450      28      49      65      42      54      50     135       1      26   60.81  394.00     .38   -1.00     .94     .23    -.30     .38     .99     .72     .60    1.69     .65
       6     450      17      18      23      17      16      30     145       1      26   60.81  394.00     .38   -1.00     .94     .23    -.30     .38     .99     .72     .60    1.69     .65
       7     458      18      26      24      22      22      40     124       1      19   47.32  490.00     .77     .88    -.64     .00    -.02    1.03    -.19     .38    1.00    -.07     .07
       7     458      18      34      28      33      40      36     123       1      19   47.32  490.00     .77     .88    -.64     .00    -.02    1.03    -.19     .38    1.00    -.07     .07
       7     458      22      30      33      27      22      48     129       0      19   47.32  490.00     .77     .88    -.64     .00    -.02    1.03    -.19     .38    1.00    -.07     .07
       7     458      19      33      26      13      10      30     135       0      19   47.32  490.00     .77     .88    -.64     .00    -.02    1.03    -.19     .38    1.00    -.07     .07
       7     458      23      34      35      22      32      38     127       1      19   47.32  490.00     .77     .88    -.64     .00    -.02    1.03    -.19     .38    1.00    -.07     .07
       7     458      15      21      21      15      26      38     131       1      19   47.32  490.00     .77     .88    -.64     .00    -.02    1.03    -.19     .38    1.00    -.07     .07
       7     458      26      40      43      40      50      42     138       0      19   47.32  490.00     .77     .88    -.64     .00    -.02    1.03    -.19     .38    1.00    -.07     .07
       8      76      29      51      65      48      60      54     129       1      22   55.73  667.00     .84     .58    -.49    -.08     .00     .56     .24     .30     .10     .78     .02
       8      76      15      15      21      26      32      30     132       0      22   55.73  667.00     .84     .58    -.49    -.08     .00     .56     .24     .30     .10     .78     .02
       8      76      28      47      54      42      56      30     133       0      22   55.73  667.00     .84     .58    -.49    -.08     .00     .56     .24     .30     .10     .78     .02
       8      76      29      45      65      44      58      52     126       1      22   55.73  667.00     .84     .58    -.49    -.08     .00     .56     .24     .30     .10     .78     .02
       8      76      21      45      41      38      50      40     122       1      22   55.73  667.00     .84     .58    -.49    -.08     .00     .56     .24     .30     .10     .78     .02
       8      76      13      29      24      33      22      34     133       0      22   55.73  667.00     .84     .58    -.49    -.08     .00     .56     .24     .30     .10     .78     .02
       8      76      23      37      35      31      36      38     132       1      22   55.73  667.00     .84     .58    -.49    -.08     .00     .56     .24     .30     .10     .78     .02
       8     207      17      25      20      32      44      22     133       0      26   49.72  667.00     .84     .58    -.49    -.08     .00     .56     .24     .30     .10     .78     .02
       8     207      20      34      28      33      36      40     133       1      26   49.72  667.00     .84     .58    -.49    -.08     .00     .56     .24     .30     .10     .78     .02
       8     207      24      35      31      40      52      36     125       0      26   49.72  667.00     .84     .58    -.49    -.08     .00     .56     .24     .30     .10     .78     .02
       8     207      26      46      44      46      58      36     124       0      26   49.72  667.00     .84     .58    -.49    -.08     .00     .56     .24     .30     .10     .78     .02
       8     207      26      34      43      32      36      42     129       0      26   49.72  667.00     .84     .58    -.49    -.08     .00     .56     .24     .30     .10     .78     .02
       8     207      15      23      21      41      48      44     129       1      26   49.72  667.00     .84     .58    -.49    -.08     .00     .56     .24     .30     .10     .78     .02
       9     148      13      16      19      19      32      40     129       0      24   40.45  410.00     .76    2.28    -.40    -.02     .04    -.05    -.12    -.07    -.05    -.06    -.03
       9     148      11      24      20      30      32      42     123       0      24   40.45  410.00     .76    2.28    -.40    -.02     .04    -.05    -.12    -.07    -.05    -.06    -.03
       9     148      19      26      26      34      46      36     135       1      24   40.45  410.00     .76    2.28    -.40    -.02     .04    -.05    -.12    -.07    -.05    -.06    -.03
       9     148      15      23      21      31      52      44     135       1      24   40.45  410.00     .76    2.28    -.40    -.02     .04    -.05    -.12    -.07    -.05    -.06    -.03
       9     148      15      15      21      29      34      34     133       1      24   40.45  410.00     .76    2.28    -.40    -.02     .04    -.05    -.12    -.07    -.05    -.06    -.03
       9     148       9      26      21      26      32      40     124       1      24   40.45  410.00     .76    2.28    -.40    -.02     .04    -.05    -.12    -.07    -.05    -.06    -.03
       9     148       8      14      15      31      34      44     144       0      24   40.45  410.00     .76    2.28    -.40    -.02     .04    -.05    -.12    -.07    -.05    -.06    -.03
       9     148      23      36      32      28      44      36     123       1      24   40.45  410.00     .76    2.28    -.40    -.02     .04    -.05    -.12    -.07    -.05    -.06    -.03
       9     148      13      19      17      15      24      12     130       0      24   40.45  410.00     .76    2.28    -.40    -.02     .04    -.05    -.12    -.07    -.05    -.06    -.03
       9     201      19      35      29      30      42      44     124       1      26   37.14  410.00     .76    2.28    -.40    -.02     .04    -.05    -.12    -.07    -.05    -.06    -.03
       9     201      11      23      18      16      30      16     125       1      26   37.14  410.00     .76    2.28    -.40    -.02     .04    -.05    -.12    -.07    -.05    -.06    -.03
       9     201       7      12      14      10      18      24     144       1      26   37.14  410.00     .76    2.28    -.40    -.02     .04    -.05    -.12    -.07    -.05    -.06    -.03
       9     201      10      16      15      15      10      16     131       0      26   37.14  410.00     .76    2.28    -.40    -.02     .04    -.05    -.12    -.07    -.05    -.06    -.03
       9     201       9      22      18      15      16      30     125       0      26   37.14  410.00     .76    2.28    -.40    -.02     .04    -.05    -.12    -.07    -.05    -.06    -.03
       9     201      12      17      19      18      22      30     137       1      26   37.14  410.00     .76    2.28    -.40    -.02     .04    -.05    -.12    -.07    -.05    -.06    -.03
       9     201       4       8      11      13      18      14     128       0      26   37.14  410.00     .76    2.28    -.40    -.02     .04    -.05    -.12    -.07    -.05    -.06    -.03
       9     404      19      41      39      33      44      40     131       1      22   42.45  410.00     .76    2.28    -.40    -.02     .04    -.05    -.12    -.07    -.05    -.06    -.03
       9     404      13      21      19      17      18      40     127       1      22   42.45  410.00     .76    2.28    -.40    -.02     .04    -.05    -.12    -.07    -.05    -.06    -.03
       9     404      18      37      31      26      28      36     126       0      22   42.45  410.00     .76    2.28    -.40    -.02     .04    -.05    -.12    -.07    -.05    -.06    -.03
       9     404      21      39      36      36      46      38     129       0      22   42.45  410.00     .76    2.28    -.40    -.02     .04    -.05    -.12    -.07    -.05    -.06    -.03
       9     404      10      11      17       7      14      28     123       0      22   42.45  410.00     .76    2.28    -.40    -.02     .04    -.05    -.12    -.07    -.05    -.06    -.03
       9     404       6      15      15      12      18      20     131       0      22   42.45  410.00     .76    2.28    -.40    -.02     .04    -.05    -.12    -.07    -.05    -.06    -.03
       9     404      12      16      19      19      20      30     125       1      22   42.45  410.00     .76    2.28    -.40    -.02     .04    -.05    -.12    -.07    -.05    -.06    -.03
       9     404      16      28      22      23      22      26     131       0      22   42.45  410.00     .76    2.28    -.40    -.02     .04    -.05    -.12    -.07    -.05    -.06    -.03
      10      14      17      21      23      35      32      34     142       0      22   68.09  579.00     .88   -1.18    1.06     .63    -.08   -1.10     .69     .74     .20    -.80     .11
      10      14      29      48      65      42      56      48     131       0      22   68.09  579.00     .88   -1.18    1.06     .63    -.08   -1.10     .69     .74     .20    -.80     .11
      10      14      27      47      50      45      54      44     123       0      22   68.09  579.00     .88   -1.18    1.06     .63    -.08   -1.10     .69     .74     .20    -.80     .11
      10      14      29      49      65      43      58      48     125       0      22   68.09  579.00     .88   -1.18    1.06     .63    -.08   -1.10     .69     .74     .20    -.80     .11
      10      14      29      49      65      43      56      44     130       1      22   68.09  579.00     .88   -1.18    1.06     .63    -.08   -1.10     .69     .74     .20    -.80     .11
      10      14      23      44      44      38      54      44     126       0      22   68.09  579.00     .88   -1.18    1.06     .63    -.08   -1.10     .69     .74     .20    -.80     .11
      10      14      22      42      40      39      54      50     128       1      22   68.09  579.00     .88   -1.18    1.06     .63    -.08   -1.10     .69     .74     .20    -.80     .11
      10      14      27      40      45      30      48      44     134       1      22   68.09  579.00     .88   -1.18    1.06     .63    -.08   -1.10     .69     .74     .20    -.80     .11
      10     170      29      46      65      45      54      48     135       1      22   66.36  579.00     .88   -1.18    1.06     .63    -.08   -1.10     .69     .74     .20    -.80     .11
      10     170      29      47      65      48      58      50     134       0      22   66.36  579.00     .88   -1.18    1.06     .63    -.08   -1.10     .69     .74     .20    -.80     .11
      10     170      23      44      43      36      56      42     130       0      22   66.36  579.00     .88   -1.18    1.06     .63    -.08   -1.10     .69     .74     .20    -.80     .11
      10     170      19      28      26      38      50      34     137       0      22   66.36  579.00     .88   -1.18    1.06     .63    -.08   -1.10     .69     .74     .20    -.80     .11
      10     170      23      32      35      34      48      38     136       1      22   66.36  579.00     .88   -1.18    1.06     .63    -.08   -1.10     .69     .74     .20    -.80     .11
      10     170      23      47      45      43      56      44     127       0      22   66.36  579.00     .88   -1.18    1.06     .63    -.08   -1.10     .69     .74     .20    -.80     .11
      10     170      18      30      25      29      40      40     132       0      22   66.36  579.00     .88   -1.18    1.06     .63    -.08   -1.10     .69     .74     .20    -.80     .11
      10     170      29      43      43      42      60      42     134       0      22   66.36  579.00     .88   -1.18    1.06     .63    -.08   -1.10     .69     .74     .20    -.80     .11
      10     176      20      27      27      26      42      44     132       1      30   58.87  579.00     .88   -1.18    1.06     .63    -.08   -1.10     .69     .74     .20    -.80     .11
      10     176      19      39              33                     131       0      30   58.87  579.00     .88   -1.18    1.06     .63    -.08   -1.10     .69     .74     .20    -.80     .11
      10     176      19      37      34      27      40      42     127       0      30   58.87  579.00     .88   -1.18    1.06     .63    -.08   -1.10     .69     .74     .20    -.80     .11
      10     176      28      44      65      46      50      54     133       1      30   58.87  579.00     .88   -1.18    1.06     .63    -.08   -1.10     .69     .74     .20    -.80     .11
      10     176      30      50      65      41      52      54     131       1      30   58.87  579.00     .88   -1.18    1.06     .63    -.08   -1.10     .69     .74     .20    -.80     .11
      10     176      26      48      65      47      56      48     131       0      30   58.87  579.00     .88   -1.18    1.06     .63    -.08   -1.10     .69     .74     .20    -.80     .11
      10     176      28      48      65      46      58      46     133       0      30   58.87  579.00     .88   -1.18    1.06     .63    -.08   -1.10     .69     .74     .20    -.80     .11
      10     176      30      43      51      36      52      46     130       0      30   58.87  579.00     .88   -1.18    1.06     .63    -.08   -1.10     .69     .74     .20    -.80     .11
      10     176      21      40      38      35      52      40     124       1      30   58.87  579.00     .88   -1.18    1.06     .63    -.08   -1.10     .69     .74     .20    -.80     .11
      10     190      28      50      65      47      58      40     131       1      21   70.10  579.00     .88   -1.18    1.06     .63    -.08   -1.10     .69     .74     .20    -.80     .11
      10     190      30      52      65      45      58      50     133       0      21   70.10  579.00     .88   -1.18    1.06     .63    -.08   -1.10     .69     .74     .20    -.80     .11
      10     190      25      40      39      32      50      42     131       1      21   70.10  579.00     .88   -1.18    1.06     .63    -.08   -1.10     .69     .74     .20    -.80     .11
      10     190      23      43      42      41      58      50     126       1      21   70.10  579.00     .88   -1.18    1.06     .63    -.08   -1.10     .69     .74     .20    -.80     .11
      10     190      20      41      39      41      58      44     123       1      21   70.10  579.00     .88   -1.18    1.06     .63    -.08   -1.10     .69     .74     .20    -.80     .11
      10     190      27      43      45      42      56      44     131       1      21   70.10  579.00     .88   -1.18    1.06     .63    -.08   -1.10     .69     .74     .20    -.80     .11
      10     190      29      41      39      44      52      34     133       0      21   70.10  579.00     .88   -1.18    1.06     .63    -.08   -1.10     .69     .74     .20    -.80     .11
      11      34      25      36      39      42      42      38     132       0      23   46.78  434.00     .83    1.68    1.02    -.19     .06    -.05    -.12    -.07    -.05    -.06    -.03
      11      34      21      42      31      34      46      36     125       0      23   46.78  434.00     .83    1.68    1.02    -.19     .06    -.05    -.12    -.07    -.05    -.06    -.03
      11      34       9      27      22      33      44      40     128       0      23   46.78  434.00     .83    1.68    1.02    -.19     .06    -.05    -.12    -.07    -.05    -.06    -.03
      11      34      17      42      24      33      48      30     125       1      23   46.78  434.00     .83    1.68    1.02    -.19     .06    -.05    -.12    -.07    -.05    -.06    -.03
      11      34      22      39      33      34      52      36     131       1      23   46.78  434.00     .83    1.68    1.02    -.19     .06    -.05    -.12    -.07    -.05    -.06    -.03
      11     379      18      32      27      35      36      44     133       0      27   47.44  434.00     .83    1.68    1.02    -.19     .06    -.05    -.12    -.07    -.05    -.06    -.03
      11     379      21      32      29      31      44      40     134       1      27   47.44  434.00     .83    1.68    1.02    -.19     .06    -.05    -.12    -.07    -.05    -.06    -.03
      11     379      22      32      33      34      48      48     128       1      27   47.44  434.00     .83    1.68    1.02    -.19     .06    -.05    -.12    -.07    -.05    -.06    -.03
      11     379      19      33      27      37      38      44     124       1      27   47.44  434.00     .83    1.68    1.02    -.19     .06    -.05    -.12    -.07    -.05    -.06    -.03
      11     379      15      35      29      41      46      46     134       0      27   47.44  434.00     .83    1.68    1.02    -.19     .06    -.05    -.12    -.07    -.05    -.06    -.03
      11     379      22      41      39      35      46      40     126       1      27   47.44  434.00     .83    1.68    1.02    -.19     .06    -.05    -.12    -.07    -.05    -.06    -.03
      11     379      22      29      33      36      52      42     126       1      27   47.44  434.00     .83    1.68    1.02    -.19     .06    -.05    -.12    -.07    -.05    -.06    -.03
      11     379      17      26      23      26      22      40     126       0      27   47.44  434.00     .83    1.68    1.02    -.19     .06    -.05    -.12    -.07    -.05    -.06    -.03
      11     379      24      39      37      39      54      46     135       0      27   47.44  434.00     .83    1.68    1.02    -.19     .06    -.05    -.12    -.07    -.05    -.06    -.03
      11     379      22      34      33      35      42      44     129       1      27   47.44  434.00     .83    1.68    1.02    -.19     .06    -.05    -.12    -.07    -.05    -.06    -.03
